HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458472.7828004,2018-12-20.2768299,bt,1.62,15.045,10.647,0.005,199.933,0.913,g
2458473.4519299,2018-12-20.9459687,bp,1.63,15.166,10.651,0.005,199.390,0.925,g
2458473.4531317,2018-12-20.9471704,bp,1.63,15.170,10.644,0.005,200.723,0.886,g
2458473.4543383,2018-12-20.9483770,bp,1.55,15.151,10.652,0.005,199.226,0.902,g
2458473.6707155,2018-12-21.1647574,bH,1.56,15.178,10.647,0.005,200.095,0.893,g
2458473.6719848,2018-12-21.1660268,bH,1.56,15.168,10.648,0.005,199.971,0.931,g
2458473.6732488,2018-12-21.1672907,bH,1.50,15.163,10.643,0.004,200.802,0.859,g
2458475.7644016,2018-12-23.2584778,bt,1.51,15.018,10.665,0.005,196.897,0.969,g
2458475.7656202,2018-12-23.2596964,bt,1.55,15.040,10.685,0.005,193.173,0.958,g
2458475.7668370,2018-12-23.2609132,bt,1.60,15.036,10.668,0.005,196.276,0.975,g
2458476.9212735,2018-12-24.4153716,bD,1.67,15.257,10.670,0.004,195.869,0.811,g
2458476.9225490,2018-12-24.4166471,bD,1.55,15.305,10.730,0.004,185.480,0.729,g
2458476.9238230,2018-12-24.4179211,bD,1.73,15.254,10.671,0.004,195.843,0.784,g
2458477.5387181,2018-12-25.0328288,bp,1.54,15.177,10.669,0.004,196.050,0.861,g
2458477.5399268,2018-12-25.0340375,bp,1.57,15.150,10.671,0.006,195.645,0.945,g
2458477.5411554,2018-12-25.0352662,bp,1.53,15.166,10.662,0.005,197.285,0.917,g
2458480.6151412,2018-12-28.1093232,bl,1.52,15.161,10.633,0.004,202.626,0.842,g
2458480.6163617,2018-12-28.1105438,bl,1.48,15.160,10.630,0.004,203.160,0.843,g
2458480.6175809,2018-12-28.1117630,bl,1.46,15.157,10.624,0.004,204.316,0.843,g
2458481.3354789,2018-12-28.8296799,bp,1.55,15.219,10.621,0.004,205.063,0.791,g
2458481.3366808,2018-12-28.8308818,bp,1.46,99.990,99.990,99.990,99.990,99.990,g
2458481.3378864,2018-12-28.8320874,bp,1.51,15.227,10.636,0.004,202.097,0.783,g
2458483.7227815,2018-12-31.2170505,bl,1.55,15.159,10.670,0.005,195.870,0.961,g
2458483.7252107,2018-12-31.2194799,bl,1.58,15.154,10.665,0.005,196.722,0.974,g
2458484.4173570,2018-12-31.9116475,bp,1.56,15.214,10.642,0.004,200.963,0.779,g
2458484.4185669,2018-12-31.9128575,bp,1.50,15.216,10.645,0.004,200.408,0.725,g
2458484.4197699,2018-12-31.9140605,bp,1.57,15.231,10.674,0.004,195.185,0.781,g
2458484.8365946,2019-01-01.3308985,bt,1.52,15.069,10.646,0.005,200.326,0.822,g
2458484.8378080,2019-01-01.3321120,bt,1.54,15.072,10.651,0.005,199.291,0.864,g
2458484.8390246,2019-01-01.3333286,bt,1.50,15.075,10.655,0.005,198.764,0.919,g
2458485.9194334,2019-01-02.4137729,bD,1.57,15.295,10.669,0.004,196.044,0.729,g
2458485.9207139,2019-01-02.4150535,bD,1.62,15.298,10.674,0.004,195.249,0.721,g
2458485.9219749,2019-01-02.4163145,bD,1.60,15.298,10.675,0.004,194.899,0.725,g
2458486.6455197,2019-01-03.1398841,bl,1.59,15.089,10.661,0.005,197.670,0.904,g
2458486.6479545,2019-01-03.1423189,bl,1.55,14.828,10.702,0.008,190.233,1.298,g
2458488.9567243,2019-01-05.4511731,bD,1.70,15.263,10.659,0.004,197.890,0.732,g
2458488.9579995,2019-01-05.4524484,bD,1.67,15.263,10.656,0.004,198.423,0.764,g
2458488.9592616,2019-01-05.4537105,bD,1.72,15.259,10.663,0.004,197.100,0.749,g
2458489.9346287,2019-01-06.4291157,bD,1.57,15.275,10.648,0.004,199.875,0.739,g
2458489.9358973,2019-01-06.4303843,bD,1.58,15.271,10.644,0.004,200.684,0.766,g
2458489.9371621,2019-01-06.4316492,bD,1.56,15.272,10.646,0.004,200.359,0.753,g
2458490.9306637,2019-01-07.4251909,bD,1.54,15.281,10.655,0.004,198.568,0.768,g
2458490.9319193,2019-01-07.4264465,bD,1.52,15.270,10.639,0.004,201.540,0.741,g
2458490.9331805,2019-01-07.4277078,bD,1.53,15.280,10.649,0.004,199.605,0.762,g
2458492.4460001,2019-01-08.9405914,bp,1.61,15.171,10.625,0.004,204.154,0.813,g
2458492.4472065,2019-01-08.9417978,bp,1.53,15.187,10.659,0.004,197.935,0.846,g
2458492.4484119,2019-01-08.9430032,bp,1.58,15.181,10.647,0.004,200.131,0.786,g
2458492.9139134,2019-01-09.4085250,bD,1.49,15.286,10.640,0.004,201.392,0.749,g
2458492.9151839,2019-01-09.4097955,bD,1.51,15.287,10.643,0.004,200.852,0.769,g
2458492.9164487,2019-01-09.4110604,bD,1.53,15.279,10.637,0.004,202.030,0.738,g
2458494.6701658,2019-01-11.1648568,bl,1.5,15.126,10.613,0.005,206.290,0.935,g
2458494.6713908,2019-01-11.1660819,bl,1.53,15.126,10.618,0.005,205.504,0.958,g
2458494.6726021,2019-01-11.1672933,bl,1.48,15.127,10.617,0.005,205.664,0.962,g
2458495.5705123,2019-01-12.0652458,bt,2.02,14.973,10.626,0.006,203.912,1.072,g
2458495.5717304,2019-01-12.0664640,bt,2.04,14.966,10.620,0.006,205.201,1.073,g
2458495.5729470,2019-01-12.0676806,bt,2.03,14.969,10.614,0.006,206.246,1.086,g
2458495.7767081,2019-01-12.2714514,bt,1.62,15.052,10.602,0.005,208.683,0.898,g
2458495.7779174,2019-01-12.2726608,bt,1.60,15.053,10.615,0.005,206.041,0.936,g
2458495.7791374,2019-01-12.2738808,bt,1.56,15.053,10.609,0.005,207.082,0.891,g
2458496.5708631,2019-01-13.0656450,bt,1.66,15.008,10.617,0.005,205.667,0.945,g
2458496.5720858,2019-01-13.0668678,bt,1.58,15.016,10.623,0.005,204.529,0.944,g
2458496.5732931,2019-01-13.0680751,bt,1.59,15.007,10.609,0.006,207.180,1.046,g
2458497.4555627,2019-01-13.9503885,bp,1.60,15.217,10.639,0.004,201.523,0.789,g
2458497.4567797,2019-01-13.9516056,bp,1.59,15.221,10.644,0.004,200.540,0.821,g
2458497.4579837,2019-01-13.9528097,bp,1.46,15.215,10.633,0.004,202.569,0.858,g
2458497.7389243,2019-01-14.2337644,bD,1.46,15.273,10.643,0.004,200.757,0.741,g
2458497.7401915,2019-01-14.2350316,bD,1.44,15.305,10.704,0.004,189.865,0.753,g
2458497.7414677,2019-01-14.2363079,bD,1.46,15.277,10.656,0.004,198.393,0.760,g
2458498.3695410,2019-01-14.8644132,bp,1.50,15.230,10.634,0.004,202.524,0.790,g
2458498.3707562,2019-01-14.8656286,bp,1.55,15.228,10.625,0.004,204.173,0.754,g
2458498.3719651,2019-01-14.8668375,bp,1.52,15.226,10.625,0.004,204.134,0.838,g
2458498.7220402,2019-01-15.2169307,bl,1.48,15.122,10.638,0.005,201.787,0.939,g
2458498.7232544,2019-01-15.2181450,bl,1.48,15.116,10.628,0.005,203.618,0.950,g
2458498.7244709,2019-01-15.2193616,bl,1.5,15.122,10.637,0.005,202.069,0.936,g
2458498.8829031,2019-01-15.3778019,bD,1.56,15.289,10.659,0.004,197.917,0.753,g
2458498.8841734,2019-01-15.3790723,bD,1.52,15.281,10.653,0.004,198.839,0.746,g
2458498.8854498,2019-01-15.3803488,bD,1.50,15.282,10.657,0.004,198.366,0.737,g
2458499.7541709,2019-01-16.2491158,bH,1.49,15.130,10.638,0.004,201.880,0.875,g
2458499.7554298,2019-01-16.2503748,bH,1.48,15.129,10.636,0.004,202.112,0.845,g
2458499.7566956,2019-01-16.2516406,bH,1.46,15.130,10.647,0.004,200.079,0.866,g
2458500.8289719,2019-01-17.3239749,bt,2.10,14.653,10.659,0.012,198.018,2.085,g
2458500.8301818,2019-01-17.3251848,bt,2.33,14.239,10.636,0.014,202.238,2.568,g
2458503.8916992,2019-01-20.3868755,bD,1.51,15.232,10.658,0.004,198.047,0.827,g
2458503.8929709,2019-01-20.3881473,bD,1.51,15.236,10.671,0.004,195.724,0.809,g
2458503.8942471,2019-01-20.3894236,bD,1.50,15.222,10.652,0.004,199.210,0.793,g
2458505.4605291,2019-01-21.9557989,bp,1.60,15.152,10.684,0.005,193.402,0.862,g
2458505.4617567,2019-01-21.9570264,bp,1.61,15.136,10.677,0.005,194.610,0.883,g
2458505.4629673,2019-01-21.9582372,bp,1.54,15.179,10.682,0.004,193.678,0.834,g
2458505.6008852,2019-01-22.0961634,bl,1.65,15.110,10.651,0.005,199.295,0.949,g
2458505.6021175,2019-01-22.0973958,bl,1.52,15.104,10.644,0.005,200.715,0.952,g
2458505.6033344,2019-01-22.0986127,bl,1.53,15.109,10.644,0.005,200.790,0.914,g
2458506.3681038,2019-01-22.8634288,bp,1.52,15.237,10.670,0.004,195.915,0.787,g
2458506.3693126,2019-01-22.8646377,bp,1.52,15.239,10.682,0.004,193.705,0.780,g
2458506.3705156,2019-01-22.8658408,bp,1.58,15.211,10.638,0.004,201.826,0.815,g
2458506.5965236,2019-01-23.0918627,bl,1.57,15.124,10.649,0.006,199.696,0.954,g
2458506.5977459,2019-01-23.0930850,bl,1.6,15.135,10.643,0.005,200.771,0.935,g
2458506.5989629,2019-01-23.0943022,bl,1.62,15.131,10.646,0.005,200.364,0.954,g
2458507.6001013,2019-01-24.0955031,bl,1.51,15.140,10.648,0.004,199.878,0.839,g
2458507.6013211,2019-01-24.0967229,bl,1.45,15.143,10.652,0.004,199.187,0.830,g
2458507.6025379,2019-01-24.0979398,bl,1.46,15.145,10.657,0.004,198.295,0.865,g
2458507.7793742,2019-01-24.2747873,bt,1.53,15.060,10.657,0.005,198.232,0.881,g
2458507.7805864,2019-01-24.2759996,bt,1.61,15.064,10.665,0.005,196.783,0.914,g
2458507.7818048,2019-01-24.2772180,bt,1.51,15.056,10.656,0.005,198.417,0.878,g
2458508.4152724,2019-01-24.9107259,bp,1.51,15.219,10.685,0.004,193.254,0.830,g
2458508.4164917,2019-01-24.9119452,bp,1.50,15.237,10.701,0.004,190.401,0.807,g
2458508.4177082,2019-01-24.9131618,bp,1.52,15.225,10.691,0.004,192.041,0.827,g
2458508.8860861,2019-01-25.3815698,bD,1.58,15.263,10.669,0.004,196.022,0.775,g
2458508.8873584,2019-01-25.3828422,bD,1.60,15.267,10.679,0.004,194.171,0.789,g
2458508.8886324,2019-01-25.3841163,bD,1.59,15.268,10.678,0.004,194.363,0.764,g
2458510.3040376,2019-01-26.7996138,bp,1.52,99.990,99.990,99.990,99.990,99.990,g
2458510.3052416,2019-01-26.8008179,bp,1.49,15.236,10.643,0.004,200.849,0.769,g
2458510.3064469,2019-01-26.8020233,bp,1.50,99.990,99.990,99.990,99.990,99.990,g
2458512.7059754,2019-01-29.2017135,bl,1.5,15.033,10.638,0.006,201.889,1.045,g
2458512.7071955,2019-01-29.2029337,bl,1.53,15.018,10.614,0.006,206.194,1.101,g
2458512.7084225,2019-01-29.2041609,bl,1.56,15.012,10.606,0.006,207.676,1.038,g
2458513.3956600,2019-01-29.8914458,bp,1.57,15.198,10.618,0.004,205.394,0.802,g
2458513.3968661,2019-01-29.8926520,bp,1.56,15.192,10.607,0.004,207.486,0.836,g
2458513.3980832,2019-01-29.8938691,bp,1.51,15.203,10.634,0.004,202.626,0.859,g
2458514.6956469,2019-01-31.1915238,bH,1.50,15.068,10.621,0.005,204.942,0.960,g
2458514.6969124,2019-01-31.1927895,bH,1.48,15.075,10.633,0.005,202.684,0.915,g
2458514.6981748,2019-01-31.1940519,bH,1.48,15.070,10.631,0.005,203.116,0.935,g
2458515.6965628,2019-02-01.1925111,bl,1.46,15.013,10.621,0.006,204.948,1.039,g
2458515.6977928,2019-02-01.1937412,bl,1.45,15.014,10.627,0.006,203.859,1.074,g
2458515.6990287,2019-02-01.1949772,bl,1.49,15.011,10.624,0.006,204.346,1.098,g
2458517.3889879,2019-02-02.8850591,bp,1.48,15.203,10.637,0.004,201.901,0.837,g
2458517.3902037,2019-02-02.8862749,bp,1.53,15.201,10.635,0.004,202.199,0.839,g
2458517.3914227,2019-02-02.8874940,bp,1.51,15.192,10.621,0.004,204.964,0.831,g
2458518.6904484,2019-02-04.1866160,bH,1.48,15.133,10.632,0.004,202.953,0.837,g
2458518.6917105,2019-02-04.1878782,bH,1.48,15.125,10.619,0.004,205.388,0.846,g
2458518.6929849,2019-02-04.1891528,bH,1.51,15.129,10.625,0.004,204.303,0.885,g
2458519.3398377,2019-02-04.8360539,bp,1.57,15.209,10.605,0.004,207.927,0.752,g
2458519.3410546,2019-02-04.8372710,bp,1.56,15.215,10.616,0.004,205.963,0.742,g
2458519.3422702,2019-02-04.8384867,bp,1.51,15.211,10.612,0.004,206.608,0.792,g
2458519.6937350,2019-02-05.1899780,bH,1.41,15.121,10.610,0.004,207.120,0.813,g
2458519.6950177,2019-02-05.1912608,bH,1.44,15.112,10.599,0.004,209.095,0.853,g
2458519.6962769,2019-02-05.1925202,bH,1.43,15.117,10.607,0.004,207.741,0.859,g
2458520.3570469,2019-02-05.8533402,bp,1.49,15.220,10.634,0.004,202.511,0.787,g
2458520.3582654,2019-02-05.8545588,bp,1.46,15.226,10.644,0.004,200.574,0.767,g
2458520.3594835,2019-02-05.8557771,bp,1.46,15.219,10.628,0.004,203.507,0.813,g
2458521.3324130,2019-02-06.8287811,bp,1.56,15.194,10.587,0.004,211.507,0.761,g
2458521.3337059,2019-02-06.8300740,bp,1.57,15.202,10.601,0.004,208.741,0.774,g
2458521.3349275,2019-02-06.8312958,bp,1.49,15.216,10.625,0.004,204.175,0.773,g
2458522.6402046,2019-02-08.1366742,bl,1.5,15.094,10.608,0.005,207.267,0.978,g
2458522.6414242,2019-02-08.1378939,bl,1.54,15.101,10.616,0.005,205.908,1.035,g
2458522.6426409,2019-02-08.1391107,bl,1.51,15.102,10.616,0.005,205.861,1.015,g
2458523.7399075,2019-02-09.2364636,bt,1.47,15.025,10.614,0.005,206.290,0.902,g
2458523.7411185,2019-02-09.2376747,bt,1.46,15.000,10.594,0.005,210.163,0.915,g
2458523.7423344,2019-02-09.2388907,bt,1.47,15.007,10.614,0.005,206.255,0.958,g
2458524.3639989,2019-02-09.8606044,bp,1.49,15.162,10.637,0.004,201.942,0.869,g
2458524.3652052,2019-02-09.8618109,bp,1.52,99.990,99.990,99.990,99.990,99.990,g
2458524.3664188,2019-02-09.8630245,bp,1.54,15.146,10.607,0.004,207.537,0.874,g
2458525.6572498,2019-02-11.1539589,bl,1.43,15.026,10.612,0.005,206.819,0.955,g
2458525.6584603,2019-02-11.1551696,bl,1.49,15.026,10.615,0.006,206.118,1.038,g
2458525.6596792,2019-02-11.1563885,bl,1.47,15.017,10.615,0.005,206.088,1.006,g
2458526.6464349,2019-02-12.1432240,bH,1.46,15.078,10.639,0.005,201.679,0.898,g
2458526.6476997,2019-02-12.1444890,bH,1.51,15.069,10.621,0.005,204.883,0.879,g
2458526.6489897,2019-02-12.1457791,bH,1.46,15.070,10.628,0.005,203.681,0.851,g
2458527.6609823,2019-02-13.1578543,bH,1.51,15.120,10.621,0.004,205.028,0.905,g
2458527.6622483,2019-02-13.1591204,bH,1.48,15.109,10.609,0.004,207.303,0.860,g
2458527.6635127,2019-02-13.1603849,bH,1.49,15.119,10.628,0.004,203.601,0.879,g
2458530.6120487,2019-02-16.1091655,bH,1.43,15.130,10.633,0.004,202.650,0.888,g
2458530.6133198,2019-02-16.1104367,bH,1.49,15.123,10.626,0.004,203.992,0.881,g
2458530.6146597,2019-02-16.1117768,bH,1.49,15.125,10.640,0.004,201.447,0.829,g
2458531.6522425,2019-02-17.1494471,bl,1.54,15.007,10.630,0.006,203.250,1.117,g
2458531.6534630,2019-02-17.1506676,bl,1.53,15.021,10.625,0.006,204.241,1.084,g
2458531.6546758,2019-02-17.1518805,bl,1.47,15.019,10.633,0.006,202.747,1.088,g
2458532.3771924,2019-02-17.8744584,bp,1.53,15.096,10.627,0.005,203.658,0.953,g
2458532.3784117,2019-02-17.8756778,bp,1.60,15.118,10.654,0.005,198.924,0.909,g
2458532.3796249,2019-02-17.8768911,bp,1.58,15.101,10.628,0.006,203.733,0.971,g
2458533.3839642,2019-02-18.8813160,bp,1.51,15.074,10.637,0.005,201.840,0.974,g
2458533.3851849,2019-02-18.8825368,bp,1.59,15.041,10.612,0.006,206.700,1.030,g
2458533.3863897,2019-02-18.8837418,bp,1.61,15.085,10.620,0.005,205.106,0.923,g
2458534.3816364,2019-02-19.8790738,bp,1.54,15.010,10.633,0.006,202.806,1.009,g
2458534.3828462,2019-02-19.8802838,bp,1.96,14.925,10.621,0.007,204.920,1.330,g
2458535.3959277,2019-02-20.8934527,bp,1.56,15.090,10.629,0.006,203.431,0.979,g
2458535.3971425,2019-02-20.8946676,bp,1.57,15.061,10.634,0.006,202.526,1.027,g
2458535.3983478,2019-02-20.8958730,bp,1.55,15.087,10.640,0.005,201.438,0.933,g
2458535.6372222,2019-02-21.1347681,bl,1.52,15.023,10.625,0.006,204.141,1.062,g
2458535.6384399,2019-02-21.1359860,bl,1.57,15.048,10.634,0.006,202.549,1.080,g
2458535.6396588,2019-02-21.1372050,bl,1.52,15.018,10.620,0.006,205.237,1.118,g
2458536.6211624,2019-02-22.1187939,bl,1.75,15.037,10.634,0.006,202.580,1.153,g
2458536.6223863,2019-02-22.1200180,bl,2.0,15.031,10.626,0.007,203.972,1.210,g
2458536.6236021,2019-02-22.1212338,bl,1.97,15.040,10.644,0.006,200.663,1.125,g
2458537.3600363,2019-02-22.8577323,bp,1.54,15.141,10.606,0.004,207.812,0.880,g
2458537.3612653,2019-02-22.8589615,bp,1.56,15.147,10.631,0.005,203.027,0.909,g
2458537.3624829,2019-02-22.8601792,bp,1.54,15.150,10.617,0.005,205.729,0.934,g
2458537.6319463,2019-02-23.1296662,bl,1.46,15.063,10.621,0.006,204.882,1.017,g
2458537.6331769,2019-02-23.1308969,bl,1.5,15.057,10.623,0.006,204.623,1.026,g
2458537.6343949,2019-02-23.1321150,bl,1.47,15.056,10.634,0.006,202.573,1.016,g
2458538.3606147,2019-02-23.8583986,bp,1.56,15.141,10.601,0.005,208.685,0.952,g
2458538.3618300,2019-02-23.8596140,bp,1.56,15.143,10.610,0.004,207.062,0.890,g
2458538.3630638,2019-02-23.8608479,bp,1.50,15.138,10.611,0.004,206.737,0.862,g
2458539.2851512,2019-02-24.7830165,bp,1.53,15.191,10.594,0.004,210.160,0.831,g
2458539.2863704,2019-02-24.7842359,bp,1.59,15.192,10.599,0.004,209.135,0.837,g
2458539.2875782,2019-02-24.7854437,bp,1.56,15.195,10.607,0.004,207.668,0.865,g
2458539.6985503,2019-02-25.1964522,bt,1.57,14.750,10.590,0.006,211.013,1.166,g
2458539.6997648,2019-02-25.1976669,bt,1.57,14.682,10.609,0.006,207.323,1.201,g
2458539.7009861,2019-02-25.1988883,bt,1.54,14.662,10.604,0.006,208.125,1.201,g
2458540.2740147,2019-02-25.7719677,bp,2.05,14.982,10.629,0.006,203.482,1.089,g
2458540.2752129,2019-02-25.7731660,bp,2.01,14.661,10.626,0.008,203.986,1.569,g
2458540.2764253,2019-02-25.7743785,bp,2.01,14.684,10.606,0.009,207.741,1.761,g
2458540.7095303,2019-02-26.2075220,bt,1.49,15.000,10.596,0.005,209.653,0.972,g
2458540.7107433,2019-02-26.2087351,bt,1.50,15.005,10.611,0.005,206.877,0.959,g
2458540.7119622,2019-02-26.2099541,bt,1.47,14.981,10.572,0.005,214.528,0.898,g
2458541.6105132,2019-02-27.1085852,bH,1.39,15.137,10.610,0.004,206.970,0.854,g
2458541.6118262,2019-02-27.1098982,bH,1.41,15.140,10.620,0.004,205.129,0.871,g
2458541.6130883,2019-02-27.1111605,bH,1.44,15.128,10.603,0.004,208.405,0.836,g
2458542.6167277,2019-02-28.1148896,bl,1.57,15.056,10.600,0.006,208.751,1.081,g
2458542.6179539,2019-02-28.1161159,bl,1.56,15.063,10.614,0.006,206.180,1.017,g
2458542.6191706,2019-02-28.1173327,bl,1.56,15.057,10.611,0.006,206.954,1.016,g
2458543.3483507,2019-02-28.8465782,bp,1.47,15.177,10.602,0.005,208.577,0.897,g
2458543.3495603,2019-02-28.8477879,bp,1.48,15.191,10.639,0.004,201.676,0.853,g
2458543.3507817,2019-02-28.8490095,bp,1.49,15.167,10.595,0.005,209.911,0.901,g
2458543.6923801,2019-03-01.1906386,bt,1.55,15.015,10.590,0.005,210.844,0.920,g
2458543.6935901,2019-03-01.1918487,bt,1.50,15.017,10.601,0.005,208.708,0.899,g
2458543.6948182,2019-03-01.1930768,bt,1.49,15.021,10.611,0.005,206.886,0.879,g
2458544.3503664,2019-03-01.8486841,bp,1.54,15.164,10.597,0.004,209.614,0.850,g
2458544.3515701,2019-03-01.8498879,bp,1.50,99.990,99.990,99.990,99.990,99.990,g
2458544.3527825,2019-03-01.8511003,bp,1.50,99.990,99.990,99.990,99.990,99.990,g
2458544.6966763,2019-03-02.1950252,bt,1.46,14.849,10.606,0.005,207.797,1.088,g
2458544.6978931,2019-03-02.1962420,bt,1.48,14.912,10.556,0.005,217.626,1.054,g
2458544.6991114,2019-03-02.1974604,bt,1.53,14.959,10.601,0.005,208.826,0.990,g
2458545.3644530,2019-03-02.8628621,bp,1.52,15.146,10.605,0.004,207.904,0.867,g
2458545.3656712,2019-03-02.8640804,bp,1.62,15.144,10.609,0.004,207.167,0.863,g
2458545.3668867,2019-03-02.8652961,bp,1.60,15.138,10.602,0.004,208.586,0.838,g
2458545.6928842,2019-03-03.1913230,bt,1.45,14.749,10.620,0.007,205.279,1.231,g
2458545.6941009,2019-03-03.1925398,bt,1.47,14.893,10.585,0.005,211.814,1.060,g
2458545.6953165,2019-03-03.1937555,bt,1.45,14.841,10.613,0.005,206.437,1.068,g
2458546.3524009,2019-03-03.8508993,bp,1.64,15.163,10.653,0.005,199.098,0.962,g
2458546.3536070,2019-03-03.8521056,bp,1.59,99.990,99.990,99.990,99.990,99.990,g
2458546.3548135,2019-03-03.8533122,bp,1.59,99.990,99.990,99.990,99.990,99.990,g
2458546.6963592,2019-03-04.1948888,bt,1.55,14.896,10.594,0.005,210.068,1.042,g
2458546.6975656,2019-03-04.1960953,bt,2.05,14.776,10.622,0.007,204.789,1.252,g
2458546.6987824,2019-03-04.1973122,bt,1.67,14.767,10.618,0.006,205.523,1.118,g
2458548.3010113,2019-03-05.7996865,bp,1.55,15.187,10.611,0.005,206.953,0.892,g
2458548.3022181,2019-03-05.8008934,bp,1.57,15.187,10.610,0.004,207.018,0.872,g
2458548.3034247,2019-03-05.8021001,bp,1.51,15.186,10.610,0.004,206.991,0.879,g
2458548.6949184,2019-03-06.1936295,bt,1.48,14.753,10.624,0.006,204.313,1.095,g
2458548.6961355,2019-03-06.1948467,bt,1.51,14.790,10.613,0.006,206.448,1.074,g
2458548.6973510,2019-03-06.1960622,bt,1.48,14.809,10.616,0.006,205.725,1.102,g
2458549.3186480,2019-03-06.8174157,bp,1.59,15.164,10.625,0.004,204.145,0.871,g
2458549.3202525,2019-03-06.8190204,bp,1.53,15.164,10.612,0.004,206.611,0.850,g
2458549.3214942,2019-03-06.8202622,bp,1.60,15.157,10.604,0.004,208.130,0.888,g
2458549.6824667,2019-03-07.1812676,bt,1.53,14.949,10.602,0.005,208.617,0.980,g
2458549.6836821,2019-03-07.1824831,bt,1.52,14.961,10.589,0.005,211.208,0.988,g
2458549.6848966,2019-03-07.1836978,bt,1.48,14.955,10.590,0.005,210.832,0.992,g
2458550.6807489,2019-03-08.1796407,bt,1.44,13.107,10.782,0.043,176.696,6.921,g
2458550.6819563,2019-03-08.1808482,bt,1.63,99.990,99.990,99.990,99.990,99.990,g
2458550.6831741,2019-03-08.1820662,bt,1.57,99.990,99.990,99.990,99.990,99.990,g
2458554.2845203,2019-03-11.7837409,bp,1.55,14.643,10.647,0.014,199.936,2.554,g
2458554.2857333,2019-03-11.7849541,bp,1.52,14.902,10.615,0.006,206.047,1.119,g
2458554.2869444,2019-03-11.7861652,bp,1.57,99.990,99.990,99.990,99.990,99.990,g
2458555.2803106,2019-03-12.7796220,bp,1.58,15.188,10.615,0.004,206.024,0.840,g
2458555.2815309,2019-03-12.7808425,bp,1.55,15.188,10.615,0.004,206.016,0.854,g
2458555.2827373,2019-03-12.7820490,bp,1.56,15.195,10.629,0.005,203.511,0.924,g
2458558.5711452,2019-03-16.0707564,bl,1.44,15.051,10.633,0.006,202.675,1.037,g
2458558.5723675,2019-03-16.0719788,bl,1.5,15.047,10.632,0.005,202.732,0.950,g
2458558.5735901,2019-03-16.0732015,bl,1.49,15.046,10.625,0.006,204.221,1.016,g
2458559.2864803,2019-03-16.7861564,bp,1.50,15.188,10.635,0.005,202.271,0.888,g
2458559.2876973,2019-03-16.7873735,bp,1.50,15.177,10.625,0.005,204.306,0.884,g
2458559.2889035,2019-03-16.7885798,bp,1.51,15.174,10.620,0.004,205.099,0.880,g
2458559.6499278,2019-03-17.1496370,bt,1.55,14.968,10.644,0.005,200.605,0.961,g
2458559.6511454,2019-03-17.1508546,bt,1.51,14.968,10.627,0.005,203.897,0.998,g
2458559.6523623,2019-03-17.1520716,bt,1.56,14.951,10.608,0.006,207.462,1.059,g
2458560.3042630,2019-03-17.8040314,bp,1.55,15.153,10.624,0.005,204.231,0.957,g
2458560.3054683,2019-03-17.8052369,bp,1.56,15.153,10.631,0.005,203.182,0.912,g
2458560.3066782,2019-03-17.8064469,bp,1.50,15.144,10.622,0.005,204.724,0.906,g
2458561.2663033,2019-03-18.7661588,bp,1.68,15.167,10.653,0.005,199.046,0.934,g
2458561.2675117,2019-03-18.7673673,bp,1.71,15.149,10.630,0.005,203.210,0.933,g
2458561.2687279,2019-03-18.7685836,bp,1.65,15.151,10.628,0.005,203.580,0.979,g
2458561.5645182,2019-03-19.0644007,bl,1.48,15.044,10.634,0.006,202.384,1.035,g
2458561.5657363,2019-03-19.0656189,bl,1.48,15.030,10.639,0.006,201.718,1.012,g
2458561.5669542,2019-03-19.0668369,bl,1.51,15.048,10.637,0.006,201.966,1.018,g
2458562.2939729,2019-03-19.7939212,bp,1.56,15.136,10.629,0.004,203.357,0.879,g
2458562.2953482,2019-03-19.7952967,bp,1.58,15.136,10.620,0.005,205.229,0.932,g
2458562.2966182,2019-03-19.7965667,bp,1.58,15.132,10.644,0.005,200.676,0.930,g
2458562.6569169,2019-03-20.1568980,bt,1.50,14.927,10.629,0.006,203.512,1.077,g
2458562.6581315,2019-03-20.1581127,bt,1.45,14.925,10.634,0.006,202.442,1.065,g
2458562.6593544,2019-03-20.1593356,bt,1.55,14.910,10.643,0.005,200.791,1.019,g
2458563.3014233,2019-03-20.8014624,bp,1.55,15.160,10.706,0.006,189.565,0.910,g
2458563.3026321,2019-03-20.8026713,bp,1.56,15.139,10.686,0.005,193.021,0.891,g
2458563.3038431,2019-03-20.8038823,bp,1.56,15.129,10.635,0.005,202.461,0.962,g
2458564.3005477,2019-03-21.8006764,bp,1.57,15.139,10.644,0.004,200.765,0.861,g
2458564.3017538,2019-03-21.8018826,bp,1.55,15.133,10.640,0.005,201.503,0.898,g
2458564.3029597,2019-03-21.8030887,bp,1.53,15.133,10.638,0.004,201.736,0.886,g
2458565.6463695,2019-03-23.1466187,bt,1.46,14.754,10.642,0.007,200.951,1.298,g
2458565.6475929,2019-03-23.1478421,bt,1.42,14.628,10.616,0.008,205.795,1.497,g
2458565.6488195,2019-03-23.1490688,bt,1.51,14.438,10.632,0.009,202.764,1.625,g
2458566.2946423,2019-03-23.7949492,bp,1.51,14.660,10.670,0.018,195.992,3.220,g
2458566.2958464,2019-03-23.7961534,bp,1.48,14.368,10.642,0.012,200.857,2.233,g
